# COMMENT	SELECT * FROM beast_example_phat/beast_example_phat Isochrones WHERE ~((M_ini < 12.) & (stage == 0))
# ISOCHRONE	1.0000e+06 yr
# NAME	beast_example_phat/beast_example_phat Isochrones
# Z	stage
# BINARY_FRAC	0.3
# BINARY_KIND	1
# BINARY_MRINF	0.7
# BINARY_MRSUP	1
# CMD_VERSION	2.7
# DUST_SOURCE	nodust
# DUST_SOURCEC	AMCSIC15
# DUST_SOURCEM	dpmod60alox40
# ETA_REIMERS	0.2
# EXTINCTION_AV	0
# ICM_LIM	4
# IMF_FILE	tab_imf/imf_kroupa.dat
# ISOC_AGE	10000000.0
# ISOC_AGE0	12700000000.0
# ISOC_DLAGE	1.0
# ISOC_DZ	0.0001
# ISOC_KIND	parsec_CAF09_v1.2S
# ISOC_LAGE0	6.0
# ISOC_LAGE1	10.13
# ISOC_VAL	1
# ISOC_Z0	0.0001
# ISOC_Z1	0.03
# ISOC_ZETA	0.02
# ISOC_ZETA0	0.03
# KIND_CSPECMAG	aringer09
# KIND_DUST	0
# KIND_INTERP	1
# KIND_MAG	2
# KIND_POSTAGB	-1
# KIND_PULSECYCLE	0
# KIND_TPAGB	0
# LF_DELTAMAG	0.2
# LF_MAGINF	20
# LF_MAGSUP	-20
# MAG_LIM	26
# MAG_RES	0.1
# OUTPUT_EVSTAGE	1
# OUTPUT_GZIP	0
# OUTPUT_KIND	0
# PHOTSYS_FILE	tab_mag_odfnew/tab_mag_bessell.dat
# SUBMIT_FORM	Submit
##               Column	      Unit	Comment	Null	  Fmt
##                    Z	          	Metallicity		25.17e
##                M_ini	      Msun	Initial Mass		25.17e
##                M_act	      Msun	Current Mass, M(t)		25.17e
##                 mbol	          			25.17e
##                stage	          			  22i
##                 logA	        yr	Age		25.17e
##                 logL	      Lsun	Luminosity		25.17e
##                 logT	         K	Effective temperature		25.17e
##                 logg	   cm/s**2	Surface gravity		25.17e
Z,M_ini,M_act,mbol,stage,logA,logL,logT,logg
  4.00000000000000008e-03,  3.00000000000000000e+00,  3.00000000000000000e+00, -3.24000000000000010e-01,                     1,  7.00000000000000000e+00,  2.03739999999999988e+00,  4.16880000000000006e+00,  4.50509999999999966e+00
  4.00000000000000008e-03,  3.20000004999999987e+00,  3.20000000000000018e+00, -5.76999999999999957e-01,                     1,  7.00000000000000000e+00,  2.13870000000000005e+00,  4.18470000000000031e+00,  4.49519999999999964e+00
  4.00000000000000008e-03,  3.40000010000000019e+00,  3.39999999999999991e+00, -8.14999999999999947e-01,                     1,  7.00000000000000000e+00,  2.23410000000000020e+00,  4.20110000000000028e+00,  4.49169999999999980e+00
  4.00000000000000008e-03,  3.59999989999999981e+00,  3.60000000000000009e+00, -1.03699999999999992e+00,                     1,  7.00000000000000000e+00,  2.32279999999999998e+00,  4.21359999999999957e+00,  4.47799999999999976e+00
  4.00000000000000008e-03,  3.79999995000000013e+00,  3.79999999999999982e+00, -1.24800000000000000e+00,                     1,  7.00000000000000000e+00,  2.40720000000000001e+00,  4.22710000000000008e+00,  4.47100000000000009e+00
  4.00000000000000008e-03,  3.93808888999999995e+00,  3.93809999999999993e+00, -1.38599999999999990e+00,                     1,  7.00000000000000000e+00,  2.46240000000000014e+00,  4.23550000000000004e+00,  4.46480000000000032e+00
  4.00000000000000008e-03,  4.00000000000000000e+00,  4.00000000000000000e+00, -1.44700000000000006e+00,                     1,  7.00000000000000000e+00,  2.48660000000000014e+00,  4.23930000000000007e+00,  4.46260000000000012e+00
  4.00000000000000008e-03,  4.19999980999999956e+00,  4.20000000000000018e+00, -1.63399999999999990e+00,                     1,  7.00000000000000000e+00,  2.56179999999999986e+00,  4.25079999999999991e+00,  4.45450000000000035e+00
  4.00000000000000008e-03,  4.23892545999999992e+00,  4.23890000000000011e+00, -1.66999999999999993e+00,                     1,  7.00000000000000000e+00,  2.57589999999999986e+00,  4.25290000000000035e+00,  4.45289999999999964e+00
  4.00000000000000008e-03,  4.40000009999999975e+00,  4.40000000000000036e+00, -1.81400000000000006e+00,                     1,  7.00000000000000000e+00,  2.63339999999999996e+00,  4.26180000000000003e+00,  4.44709999999999983e+00
  4.00000000000000008e-03,  4.59999990000000025e+00,  4.59999999999999964e+00, -1.98500000000000010e+00,                     1,  7.00000000000000000e+00,  2.70190000000000019e+00,  4.27230000000000043e+00,  4.44010000000000016e+00
  4.00000000000000008e-03,  4.80000019000000044e+00,  4.79999999999999982e+00, -2.14800000000000013e+00,                     1,  7.00000000000000000e+00,  2.76710000000000012e+00,  4.28209999999999980e+00,  4.43250000000000011e+00
  4.00000000000000008e-03,  5.00000000000000000e+00,  5.00000000000000000e+00, -2.30500000000000016e+00,                     1,  7.00000000000000000e+00,  2.82989999999999986e+00,  4.29159999999999986e+00,  4.42550000000000043e+00
  4.00000000000000008e-03,  5.19999980999999956e+00,  5.20000000000000018e+00, -2.45400000000000018e+00,                     1,  7.00000000000000000e+00,  2.88969999999999994e+00,  4.30060000000000020e+00,  4.41859999999999964e+00
  4.00000000000000008e-03,  5.40000009999999975e+00,  5.40000000000000036e+00, -2.59799999999999986e+00,                     1,  7.00000000000000000e+00,  2.94729999999999981e+00,  4.30909999999999993e+00,  4.41150000000000020e+00
  4.00000000000000008e-03,  5.59999990000000025e+00,  5.59999999999999964e+00, -2.73700000000000010e+00,                     1,  7.00000000000000000e+00,  3.00289999999999990e+00,  4.31730000000000036e+00,  4.40449999999999964e+00
  4.00000000000000008e-03,  5.80000019000000044e+00,  5.79999999999999982e+00, -2.87100000000000000e+00,                     1,  7.00000000000000000e+00,  3.05640000000000001e+00,  4.32509999999999994e+00,  4.39749999999999996e+00
  4.00000000000000008e-03,  6.00000000000000000e+00,  6.00000000000000000e+00, -3.00099999999999989e+00,                     1,  7.00000000000000000e+00,  3.10829999999999984e+00,  4.33270000000000000e+00,  4.39060000000000006e+00
  4.00000000000000008e-03,  6.19999980999999956e+00,  6.20000000000000018e+00, -3.12599999999999989e+00,                     1,  7.00000000000000000e+00,  3.15850000000000009e+00,  4.33990000000000009e+00,  4.38360000000000039e+00
  4.00000000000000008e-03,  6.40000009999999975e+00,  6.40000000000000036e+00, -3.24699999999999989e+00,                     1,  7.00000000000000000e+00,  3.20690000000000008e+00,  4.34689999999999976e+00,  4.37669999999999959e+00
  4.00000000000000008e-03,  6.66899872000000027e+00,  6.66899999999999959e+00, -3.40399999999999991e+00,                     1,  7.00000000000000000e+00,  3.26949999999999985e+00,  4.35569999999999968e+00,  4.36739999999999995e+00
  4.00000000000000008e-03,  7.00000000000000000e+00,  7.00000000000000000e+00, -3.58899999999999997e+00,                     1,  7.00000000000000000e+00,  3.34370000000000012e+00,  4.36610000000000031e+00,  4.35590000000000011e+00
  4.00000000000000008e-03,  7.65295552999999984e+00,  7.65299999999999958e+00, -3.93000000000000016e+00,                     1,  7.00000000000000000e+00,  3.47990000000000022e+00,  4.38480000000000025e+00,  4.33300000000000018e+00
  4.00000000000000008e-03,  8.00000000000000000e+00,  8.00000000000000000e+00, -4.10099999999999998e+00,                     1,  7.00000000000000000e+00,  3.54850000000000021e+00,  4.39400000000000013e+00,  4.32040000000000024e+00
  4.00000000000000008e-03,  8.03951168000000038e+00,  8.03950000000000031e+00, -4.12000000000000011e+00,                     1,  7.00000000000000000e+00,  3.55600000000000005e+00,  4.39489999999999981e+00,  4.31899999999999995e+00
  4.00000000000000008e-03,  8.71183968000000064e+00,  8.71180000000000021e+00, -4.42799999999999994e+00,                     1,  7.00000000000000000e+00,  3.67930000000000001e+00,  4.41089999999999982e+00,  4.29440000000000044e+00
  4.00000000000000008e-03,  9.00000000000000000e+00,  9.00000000000000000e+00, -4.55600000000000005e+00,                     1,  7.00000000000000000e+00,  3.73019999999999996e+00,  4.41730000000000000e+00,  4.28300000000000036e+00
  4.00000000000000008e-03,  9.29237174999999915e+00,  9.29240000000000066e+00, -4.67900000000000027e+00,                     1,  7.00000000000000000e+00,  3.77970000000000006e+00,  4.42330000000000023e+00,  4.27170000000000005e+00
  4.00000000000000008e-03,  9.73093128000000007e+00,  9.73090000000000011e+00, -4.86000000000000032e+00,                     1,  7.00000000000000000e+00,  3.85219999999999985e+00,  4.43179999999999996e+00,  4.25330000000000030e+00
  4.00000000000000008e-03,  1.00000000000000000e+01,  1.00000000000000000e+01, -4.96900000000000031e+00,                     1,  7.00000000000000000e+00,  3.89559999999999995e+00,  4.43670000000000009e+00,  4.24139999999999961e+00
  4.00000000000000008e-03,  1.01937255899999997e+01,  1.01936999999999998e+01, -5.04399999999999959e+00,                     1,  7.00000000000000000e+00,  3.92560000000000020e+00,  4.44010000000000016e+00,  4.23310000000000031e+00
  4.00000000000000008e-03,  1.06560306499999999e+01,  1.06560000000000006e+01, -5.21999999999999975e+00,                     1,  7.00000000000000000e+00,  3.99589999999999979e+00,  4.44760000000000044e+00,  4.21229999999999993e+00
  4.00000000000000008e-03,  1.10000000000000000e+01,  1.10000000000000000e+01, -5.34799999999999986e+00,                     1,  7.00000000000000000e+00,  4.04699999999999971e+00,  4.45289999999999964e+00,  4.19599999999999973e+00
  4.00000000000000008e-03,  1.11520347599999994e+01,  1.11519999999999992e+01, -5.40200000000000014e+00,                     1,  7.00000000000000000e+00,  4.06880000000000042e+00,  4.45509999999999984e+00,  4.18909999999999982e+00
  4.00000000000000008e-03,  1.15726871500000001e+01,  1.15726999999999993e+01, -5.55100000000000016e+00,                     1,  7.00000000000000000e+00,  4.12819999999999965e+00,  4.46079999999999988e+00,  4.16859999999999964e+00
  4.00000000000000008e-03,  1.19688157999999998e+01,  1.19687999999999999e+01, -5.69000000000000039e+00,                     1,  7.00000000000000000e+00,  4.18390000000000040e+00,  4.46560000000000024e+00,  4.14670000000000005e+00
  4.00000000000000008e-03,  1.20000000000000000e+01,  1.20000000000000000e+01, -5.70000000000000018e+00,                     1,  7.00000000000000000e+00,  4.18820000000000014e+00,  4.46600000000000019e+00,  4.14499999999999957e+00
  4.00000000000000008e-03,  1.20382452000000004e+01,  1.20380000000000003e+01, -5.71300000000000008e+00,                     1,  7.00000000000000000e+00,  4.19329999999999981e+00,  4.46640000000000015e+00,  4.14299999999999979e+00
  4.00000000000000008e-03,  1.25899162300000000e+01,  1.25853999999999999e+01, -5.89499999999999957e+00,                     1,  7.00000000000000000e+00,  4.26609999999999978e+00,  4.47189999999999976e+00,  4.11150000000000038e+00
  4.00000000000000008e-03,  1.31005888000000006e+01,  1.30913000000000004e+01, -6.05999999999999961e+00,                     1,  7.00000000000000000e+00,  4.33190000000000008e+00,  4.47630000000000017e+00,  4.08019999999999960e+00
  4.00000000000000008e-03,  1.36203126900000004e+01,  1.36051000000000002e+01, -6.22400000000000020e+00,                     1,  7.00000000000000000e+00,  4.39749999999999996e+00,  4.47980000000000000e+00,  4.04549999999999965e+00
  4.00000000000000008e-03,  1.40000000000000000e+01,  1.39795999999999996e+01, -6.34400000000000031e+00,                     1,  7.00000000000000000e+00,  4.44580000000000020e+00,  4.48149999999999959e+00,  4.01579999999999959e+00
  4.00000000000000008e-03,  1.40002336500000002e+01,  1.39799000000000007e+01, -6.34400000000000031e+00,                     1,  7.00000000000000000e+00,  4.44580000000000020e+00,  4.48149999999999959e+00,  4.01579999999999959e+00
  4.00000000000000008e-03,  1.44517602899999993e+01,  1.44258000000000006e+01, -6.47900000000000009e+00,                     1,  7.00000000000000000e+00,  4.49960000000000004e+00,  4.48280000000000012e+00,  3.98059999999999992e+00
  4.00000000000000008e-03,  1.48890857699999994e+01,  1.48568999999999996e+01, -6.60700000000000021e+00,                     1,  7.00000000000000000e+00,  4.55090000000000039e+00,  4.48320000000000007e+00,  3.94370000000000021e+00
  4.00000000000000008e-03,  1.53003520999999996e+01,  1.52616999999999994e+01, -6.72700000000000031e+00,                     1,  7.00000000000000000e+00,  4.59879999999999978e+00,  4.48259999999999970e+00,  3.90529999999999999e+00
  4.00000000000000008e-03,  1.57706413300000001e+01,  1.57234999999999996e+01, -6.86599999999999966e+00,                     1,  7.00000000000000000e+00,  4.65439999999999987e+00,  4.48019999999999996e+00,  3.85289999999999999e+00
  4.00000000000000008e-03,  1.60000000000000000e+01,  1.59483999999999995e+01, -6.93299999999999983e+00,                     1,  7.00000000000000000e+00,  4.68130000000000024e+00,  4.47839999999999971e+00,  3.82520000000000016e+00
  4.00000000000000008e-03,  1.61490802799999997e+01,  1.60939000000000014e+01, -6.97400000000000020e+00,                     1,  7.00000000000000000e+00,  4.69760000000000044e+00,  4.47729999999999961e+00,  3.80819999999999981e+00
  4.00000000000000008e-03,  1.66038208000000012e+01,  1.65368999999999993e+01, -7.09799999999999986e+00,                     1,  7.00000000000000000e+00,  4.74739999999999984e+00,  4.47240000000000038e+00,  3.75079999999999991e+00
  4.00000000000000008e-03,  1.69876308400000013e+01,  1.69099000000000004e+01, -7.20600000000000041e+00,                     1,  7.00000000000000000e+00,  4.79030000000000022e+00,  4.46579999999999977e+00,  3.69090000000000007e+00
  4.00000000000000008e-03,  1.73559608499999989e+01,  1.72669999999999995e+01, -7.30799999999999983e+00,                     1,  7.00000000000000000e+00,  4.83129999999999971e+00,  4.45779999999999976e+00,  3.62709999999999999e+00
  4.00000000000000008e-03,  1.76883239699999990e+01,  1.75886999999999993e+01, -7.40099999999999980e+00,                     1,  7.00000000000000000e+00,  4.86829999999999963e+00,  4.44909999999999961e+00,  3.56329999999999991e+00
  4.00000000000000008e-03,  1.79811668400000002e+01,  1.78716000000000008e+01, -7.48399999999999999e+00,                     1,  7.00000000000000000e+00,  4.90169999999999995e+00,  4.43919999999999959e+00,  3.49739999999999984e+00
  4.00000000000000008e-03,  1.80000000000000000e+01,  1.78898000000000010e+01, -7.49000000000000021e+00,                     1,  7.00000000000000000e+00,  4.90390000000000015e+00,  4.43850000000000033e+00,  3.49279999999999990e+00
  4.00000000000000008e-03,  1.81114273099999998e+01,  1.79969000000000001e+01, -7.51999999999999957e+00,                     1,  7.00000000000000000e+00,  4.91610000000000014e+00,  4.43440000000000012e+00,  3.46680000000000010e+00
  4.00000000000000008e-03,  1.84035873400000014e+01,  1.82773000000000003e+01, -7.60200000000000031e+00,                     1,  7.00000000000000000e+00,  4.94859999999999989e+00,  4.42440000000000033e+00,  3.40070000000000006e+00
  4.00000000000000008e-03,  1.85580158200000014e+01,  1.84253999999999998e+01, -7.64599999999999991e+00,                     1,  7.00000000000000000e+00,  4.96640000000000015e+00,  4.42170000000000041e+00,  3.37590000000000012e+00
  4.00000000000000008e-03,  1.86924610099999988e+01,  1.85540999999999983e+01, -7.69299999999999962e+00,                     1,  7.00000000000000000e+00,  4.98500000000000032e+00,  4.43020000000000014e+00,  3.39429999999999987e+00
  4.00000000000000008e-03,  1.87238597899999988e+01,  1.85840999999999994e+01, -7.71400000000000041e+00,                     1,  7.00000000000000000e+00,  4.99359999999999982e+00,  4.44099999999999984e+00,  3.42949999999999999e+00
  4.00000000000000008e-03,  1.87355022399999989e+01,  1.85951999999999984e+01, -7.73500000000000032e+00,                     1,  7.00000000000000000e+00,  5.00199999999999978e+00,  4.45089999999999986e+00,  3.46110000000000007e+00
  4.00000000000000008e-03,  1.87415580700000000e+01,  1.86008999999999993e+01, -7.76999999999999957e+00,                     1,  7.00000000000000000e+00,  5.01609999999999978e+00,  4.46309999999999985e+00,  3.49589999999999979e+00
  4.00000000000000008e-03,  1.87444133800000010e+01,  1.86036000000000001e+01, -7.80700000000000038e+00,                     1,  7.00000000000000000e+00,  5.03080000000000016e+00,  4.47379999999999978e+00,  3.52420000000000000e+00
  4.00000000000000008e-03,  1.87455539699999996e+01,  1.86047000000000011e+01, -7.80900000000000016e+00,                     2,  7.00000000000000000e+00,  5.03139999999999965e+00,  4.47520000000000007e+00,  3.52899999999999991e+00
  4.00000000000000008e-03,  1.87483940099999984e+01,  1.86073999999999984e+01, -7.78899999999999970e+00,                     2,  7.00000000000000000e+00,  5.02350000000000030e+00,  4.46799999999999997e+00,  3.50839999999999996e+00
  4.00000000000000008e-03,  1.87498073599999984e+01,  1.86086999999999989e+01, -7.78699999999999992e+00,                     2,  7.00000000000000000e+00,  5.02270000000000039e+00,  4.45990000000000020e+00,  3.47670000000000012e+00
  4.00000000000000008e-03,  1.87508716600000014e+01,  1.86097000000000001e+01, -7.78800000000000026e+00,                     2,  7.00000000000000000e+00,  5.02320000000000011e+00,  4.45239999999999991e+00,  3.44609999999999994e+00
  4.00000000000000008e-03,  1.87518272400000008e+01,  1.86107000000000014e+01, -7.79000000000000004e+00,                     2,  7.00000000000000000e+00,  5.02409999999999979e+00,  4.44470000000000010e+00,  3.41429999999999989e+00
  4.00000000000000008e-03,  1.87526531200000015e+01,  1.86113999999999997e+01, -7.79300000000000015e+00,                     2,  7.00000000000000000e+00,  5.02510000000000012e+00,  4.43729999999999958e+00,  3.38379999999999992e+00
  4.00000000000000008e-03,  1.87534923599999992e+01,  1.86122000000000014e+01, -7.79600000000000026e+00,                     2,  7.00000000000000000e+00,  5.02650000000000041e+00,  4.42919999999999980e+00,  3.35009999999999986e+00
  4.00000000000000008e-03,  1.87542057000000000e+01,  1.86128999999999998e+01, -7.79999999999999982e+00,                     2,  7.00000000000000000e+00,  5.02810000000000024e+00,  4.42140000000000022e+00,  3.31740000000000013e+00
  4.00000000000000008e-03,  1.87547912600000011e+01,  1.86134999999999984e+01, -7.80299999999999994e+00,                     2,  7.00000000000000000e+00,  5.02920000000000034e+00,  4.41460000000000008e+00,  3.28909999999999991e+00
  4.00000000000000008e-03,  1.87555103299999999e+01,  1.86142000000000003e+01, -7.80700000000000038e+00,                     2,  7.00000000000000000e+00,  5.03080000000000016e+00,  4.40599999999999969e+00,  3.25300000000000011e+00
  4.00000000000000008e-03,  1.87560920700000011e+01,  1.86146999999999991e+01, -7.80999999999999961e+00,                     2,  7.00000000000000000e+00,  5.03200000000000003e+00,  4.39860000000000007e+00,  3.22239999999999993e+00
  4.00000000000000008e-03,  1.87566890700000002e+01,  1.86153000000000013e+01, -7.81200000000000028e+00,                     2,  7.00000000000000000e+00,  5.03289999999999971e+00,  4.39069999999999983e+00,  3.18979999999999997e+00
  4.00000000000000008e-03,  1.87572917900000000e+01,  1.86158000000000001e+01, -7.81400000000000006e+00,                     2,  7.00000000000000000e+00,  5.03369999999999962e+00,  4.38229999999999986e+00,  3.15519999999999978e+00
  4.00000000000000008e-03,  1.87577552800000014e+01,  1.86161999999999992e+01, -7.81599999999999984e+00,                     2,  7.00000000000000000e+00,  5.03430000000000000e+00,  4.37539999999999996e+00,  3.12699999999999978e+00
  4.00000000000000008e-03,  1.87582340199999997e+01,  1.86165999999999983e+01, -7.81700000000000017e+00,                     2,  7.00000000000000000e+00,  5.03490000000000038e+00,  4.36779999999999990e+00,  3.09640000000000004e+00
  4.00000000000000008e-03,  1.87587337500000011e+01,  1.86170000000000009e+01, -7.81799999999999962e+00,                     2,  7.00000000000000000e+00,  5.03540000000000010e+00,  4.35960000000000036e+00,  3.06309999999999993e+00
  4.00000000000000008e-03,  1.87592620799999992e+01,  1.86174999999999997e+01, -7.82000000000000028e+00,                     2,  7.00000000000000000e+00,  5.03580000000000005e+00,  4.35050000000000026e+00,  3.02610000000000001e+00
  4.00000000000000008e-03,  1.87596435499999998e+01,  1.86177999999999990e+01, -7.82000000000000028e+00,                     2,  7.00000000000000000e+00,  5.03610000000000024e+00,  4.34360000000000035e+00,  2.99820000000000020e+00
  4.00000000000000008e-03,  1.87600669899999986e+01,  1.86182000000000016e+01, -7.82099999999999973e+00,                     2,  7.00000000000000000e+00,  5.03640000000000043e+00,  4.33560000000000034e+00,  2.96589999999999998e+00
  4.00000000000000008e-03,  1.87605762499999997e+01,  1.86186000000000007e+01, -7.82200000000000006e+00,                     2,  7.00000000000000000e+00,  5.03680000000000039e+00,  4.32549999999999990e+00,  2.92499999999999982e+00
  4.00000000000000008e-03,  1.87612133000000014e+01,  1.86191999999999993e+01, -7.82399999999999984e+00,                     2,  7.00000000000000000e+00,  5.03749999999999964e+00,  4.31200000000000028e+00,  2.87040000000000006e+00
  4.00000000000000008e-03,  1.87615890500000013e+01,  1.86194999999999986e+01, -7.82500000000000018e+00,                     2,  7.00000000000000000e+00,  5.03800000000000026e+00,  4.30370000000000008e+00,  2.83670000000000000e+00
  4.00000000000000008e-03,  1.87620086700000002e+01,  1.86199000000000012e+01, -7.82699999999999996e+00,                     2,  7.00000000000000000e+00,  5.03870000000000040e+00,  4.29410000000000025e+00,  2.79780000000000006e+00
  4.00000000000000008e-03,  1.87624778700000014e+01,  1.86203000000000003e+01, -7.82899999999999974e+00,                     2,  7.00000000000000000e+00,  5.03969999999999985e+00,  4.28319999999999990e+00,  2.75289999999999990e+00
  4.00000000000000008e-03,  1.87630024000000013e+01,  1.86206999999999994e+01, -7.83300000000000018e+00,                     2,  7.00000000000000000e+00,  5.04100000000000037e+00,  4.27050000000000018e+00,  2.70109999999999983e+00
  4.00000000000000008e-03,  1.87635879500000016e+01,  1.86213000000000015e+01, -7.83699999999999974e+00,                     2,  7.00000000000000000e+00,  5.04269999999999996e+00,  4.25609999999999999e+00,  2.64159999999999995e+00
  4.00000000000000008e-03,  1.87642421699999993e+01,  1.86218000000000004e+01, -7.84199999999999964e+00,                     2,  7.00000000000000000e+00,  5.04459999999999997e+00,  4.23970000000000002e+00,  2.57419999999999982e+00
  4.00000000000000008e-03,  1.87649726900000005e+01,  1.86224999999999987e+01, -7.84700000000000042e+00,                     2,  7.00000000000000000e+00,  5.04689999999999994e+00,  4.22130000000000027e+00,  2.49829999999999997e+00
  4.00000000000000008e-03,  1.87657909399999987e+01,  1.86232000000000006e+01, -7.85400000000000009e+00,                     2,  7.00000000000000000e+00,  5.04950000000000010e+00,  4.20059999999999967e+00,  2.41299999999999981e+00
  4.00000000000000008e-03,  1.87665500600000001e+01,  1.86238999999999990e+01, -7.86000000000000032e+00,                     2,  7.00000000000000000e+00,  5.05189999999999984e+00,  4.18160000000000043e+00,  2.33470000000000022e+00
  4.00000000000000008e-03,  1.87673950199999986e+01,  1.86246000000000009e+01, -7.86599999999999966e+00,                     2,  7.00000000000000000e+00,  5.05440000000000023e+00,  4.16099999999999959e+00,  2.24949999999999983e+00
  4.00000000000000008e-03,  1.87683429699999991e+01,  1.86254999999999988e+01, -7.87199999999999989e+00,                     2,  7.00000000000000000e+00,  5.05679999999999996e+00,  4.13849999999999962e+00,  2.15750000000000020e+00
  4.00000000000000008e-03,  1.87694015500000013e+01,  1.86256999999999984e+01, -7.87699999999999978e+00,                     2,  7.00000000000000000e+00,  5.05890000000000040e+00,  4.11489999999999956e+00,  2.06079999999999997e+00
  4.00000000000000008e-03,  1.87705802900000016e+01,  1.86260000000000012e+01, -7.88199999999999967e+00,                     2,  7.00000000000000000e+00,  5.06069999999999975e+00,  4.09039999999999981e+00,  1.96080000000000010e+00
  4.00000000000000008e-03,  1.87718982700000012e+01,  1.86264000000000003e+01, -7.88600000000000012e+00,                     2,  7.00000000000000000e+00,  5.06240000000000023e+00,  4.06390000000000029e+00,  1.85349999999999993e+00
  4.00000000000000008e-03,  1.87733726499999989e+01,  1.86268999999999991e+01, -7.88999999999999968e+00,                     2,  7.00000000000000000e+00,  5.06379999999999963e+00,  4.03490000000000038e+00,  1.73580000000000001e+00
  4.00000000000000008e-03,  1.87749729199999997e+01,  1.86276000000000010e+01, -7.89299999999999979e+00,                     2,  7.00000000000000000e+00,  5.06500000000000039e+00,  4.00469999999999970e+00,  1.61389999999999989e+00
  4.00000000000000008e-03,  1.87758312200000006e+01,  1.86280000000000001e+01, -7.89299999999999979e+00,                     2,  7.00000000000000000e+00,  5.06519999999999992e+00,  3.98930000000000007e+00,  1.55210000000000004e+00
  4.00000000000000008e-03,  1.87763099699999998e+01,  1.86281999999999996e+01, -7.89299999999999979e+00,                     2,  7.00000000000000000e+00,  5.06510000000000016e+00,  3.98099999999999987e+00,  1.51899999999999991e+00
  4.00000000000000008e-03,  1.87768478399999985e+01,  1.86284999999999989e+01, -7.89200000000000035e+00,                     2,  7.00000000000000000e+00,  5.06489999999999974e+00,  3.97169999999999979e+00,  1.48209999999999997e+00
  4.00000000000000008e-03,  1.87774791699999994e+01,  1.86287999999999982e+01, -7.89100000000000001e+00,                     2,  7.00000000000000000e+00,  5.06449999999999978e+00,  3.96099999999999985e+00,  1.43969999999999998e+00
  4.00000000000000008e-03,  1.87782726300000000e+01,  1.86292000000000009e+01, -7.88999999999999968e+00,                     2,  7.00000000000000000e+00,  5.06390000000000029e+00,  3.94799999999999995e+00,  1.38840000000000008e+00
  4.00000000000000008e-03,  1.87792625400000013e+01,  1.86297999999999995e+01, -7.88600000000000012e+00,                     2,  7.00000000000000000e+00,  5.06250000000000000e+00,  3.93330000000000002e+00,  1.33109999999999995e+00
  4.00000000000000008e-03,  1.87804985000000002e+01,  1.86305000000000014e+01, -7.87800000000000011e+00,                     2,  7.00000000000000000e+00,  5.05919999999999970e+00,  3.91809999999999992e+00,  1.27370000000000005e+00
  4.00000000000000008e-03,  1.87817268400000010e+01,  1.86311999999999998e+01, -7.86500000000000021e+00,                     2,  7.00000000000000000e+00,  5.05410000000000004e+00,  3.90609999999999991e+00,  1.23029999999999995e+00
  4.00000000000000008e-03,  1.87834377299999993e+01,  1.86323000000000008e+01, -7.85700000000000021e+00,                     2,  7.00000000000000000e+00,  5.05079999999999973e+00,  3.89380000000000015e+00,  1.18480000000000008e+00
  4.00000000000000008e-03,  1.87849407200000016e+01,  1.86331999999999987e+01, -7.85400000000000009e+00,                     3,  7.00000000000000000e+00,  5.04940000000000033e+00,  3.88499999999999979e+00,  1.15100000000000002e+00
  4.00000000000000008e-03,  1.87883491499999984e+01,  1.86355000000000004e+01, -7.86000000000000032e+00,                     3,  7.00000000000000000e+00,  5.05199999999999960e+00,  3.85820000000000007e+00,  1.04119999999999990e+00
  4.00000000000000008e-03,  1.87913398700000016e+01,  1.86374999999999993e+01, -7.87600000000000033e+00,                     3,  7.00000000000000000e+00,  5.05850000000000044e+00,  3.83490000000000020e+00,  9.41500000000000004e-01
  4.00000000000000008e-03,  1.87942180599999986e+01,  1.86396000000000015e+01, -7.89599999999999991e+00,                     3,  7.00000000000000000e+00,  5.06649999999999956e+00,  3.79539999999999988e+00,  7.75599999999999956e-01
  4.00000000000000008e-03,  1.88018188500000001e+01,  1.86402000000000001e+01, -7.93299999999999983e+00,                     4,  7.00000000000000000e+00,  5.08119999999999994e+00,  3.72739999999999982e+00,  4.88999999999999990e-01
  4.00000000000000008e-03,  1.88073806800000014e+01,  1.86416000000000004e+01, -7.95399999999999974e+00,                     5,  7.00000000000000000e+00,  5.08969999999999967e+00,  3.73349999999999982e+00,  5.04600000000000048e-01
  4.00000000000000008e-03,  1.88122386900000009e+01,  1.86429000000000009e+01, -7.97499999999999964e+00,                     5,  7.00000000000000000e+00,  5.09799999999999986e+00,  3.74719999999999986e+00,  5.51499999999999990e-01
  4.00000000000000008e-03,  1.88184757199999986e+01,  1.86438999999999986e+01, -8.01900000000000013e+00,                     5,  7.00000000000000000e+00,  5.11540000000000017e+00,  3.77199999999999980e+00,  6.32900000000000018e-01
  4.00000000000000008e-03,  1.88204841599999995e+01,  1.86439999999999984e+01, -8.04599999999999937e+00,                     5,  7.00000000000000000e+00,  5.12650000000000006e+00,  3.78370000000000006e+00,  6.68799999999999950e-01
  4.00000000000000008e-03,  1.88214778900000006e+01,  1.86439999999999984e+01, -8.06600000000000072e+00,                     5,  7.00000000000000000e+00,  5.13450000000000006e+00,  3.79570000000000007e+00,  7.08899999999999975e-01
  4.00000000000000008e-03,  1.88220005000000015e+01,  1.86439999999999984e+01, -8.07499999999999929e+00,                     5,  7.00000000000000000e+00,  5.13820000000000032e+00,  3.80699999999999994e+00,  7.50199999999999978e-01
